	CHANNEL	AIR_DATE	TIME	DURATION	REF_ID	TITLE	EVENT_NAT_DEF
46002	TVBNews	2019-11-17	22:10:46	5	CIM0003103	TVB NEWS IMAGE	Promo
46003	TVBFIN	2019-11-17	22:10:48	30	AGN1185453	INSIDE STORM II(193-=A	Promo
46004	TVBNews	2019-11-17	22:10:51	20	JTD9804467	INSPIRING JOUR-&=A	Promo
46005	TVBNews	2019-11-17	22:11:11	15	W16276	WAI YUEN TONG-MONKEY POWDER	Commercial
46006	TVBFIN	2019-11-17	22:11:18	10	AID0001210	FIN & INFO(ID	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46007	TVBNews	2019-11-17	22:11:26	20	JUDA844475	HEROES SURV(FRI213(C	Promo
46008	TVBNews	2019-11-17	22:11:46	10	BGN0421432	WORLD'S NO.1(CJ)2030=A	Promo
46009	TVBNews	2019-11-17	22:11:56	20	JUD2348029	TVB GALA(REHERSAL-&=A	Promo
46010	TVBNews	2019-11-17	22:12:16	10	CGNA052426	TAISHAN:CARING ELDERLY	Promo
46011	TVBNews	2019-11-17	22:12:26	30	C22445	COSH-TOBACCO MUTATED TO HARM   AS 88	API / GIS
46012	J2	2019-11-17	22:14:05	30	S19459	SWEETDREAM MATTRESSES	Commercial
46013	J2	2019-11-17	22:14:35	40	BCPA356453	2020 VARIETY CP(A	Promo
46014	J2	2019-11-17	22:15:15	15	F44165	FILM:FROZEN 2 - SAT	Commercial
46015	J2	2019-11-17	22:15:30	15	P16218	PAMPERS DIAPERS-LE TAPE P7	Commercial
46016	J2	2019-11-17	22:15:45	20	P16435	PUBLIC FINANCE #CARD	Commercial
46017	J2	2019-11-17	22:16:05	30	C22445	COSH-TOBACCO MUTATED TO HARM   AS 88	API / GIS
46018	J2	2019-11-17	22:16:35	20	JTD9804467	INSPIRING JOUR-&=A	Promo
46019	TVBFIN	2019-11-17	22:22:33	20	C22825	CHINA RESOURCES GROUP INFO	Info Service Count as Program Time
46020	TVBFIN	2019-11-17	22:22:53	5	C22748	CHINA RESOURCES GP INFO B.B.	Info Service Count as Program Time
46021	TVBFIN	2019-11-17	22:22:58	15	JTD9280946	ZURICH W:FIN MAG-=	Promo
46022	TVBFIN	2019-11-17	22:23:13	20	JGN9870033	MPL:STORY MINGLAN-&=A	Promo
46023	TVBFIN	2019-11-17	22:23:33	20	BUDA405471	ALL THINGS(MTTF2205	Promo
46024	TVBFIN	2019-11-17	22:23:53	20	C22429	CREDIT ONE FINANCE	Commercial
46025	TVBFIN	2019-11-17	22:24:13	10	S19604	SUPPORT HK-ARTISTS-#16	Commercial
46026	TVBFIN	2019-11-17	22:24:23	30	A10303	AVIVA YACHT SERVICES	Commercial
46027	TVBFIN	2019-11-17	22:24:53	15	JUD9988465	BILLION PROP:LO&BE-&=A	Promo
46028	TVBFIN	2019-11-17	22:25:08	30	AUD1074462	DANGER BORD(183-&=A	Promo
46029	TVBFIN	2019-11-17	22:25:38	20	JUDA867472	ORI:ISLAND(TUE213(C(A	Promo
46030	TVBNews	2019-11-17	22:26:30	15	V04237	VIARTRIL-S JOINT	Commercial
46031	TVBNews	2019-11-17	22:26:45	20	K07941	KUKA HOME	Commercial
46032	J2	2019-11-17	22:27:03	10	BGT1012457	SOLITARY FIN(SUN2245A	Promo
46033	TVBNews	2019-11-17	22:27:05	30	O07270	ONE STOP POWER PROMO	Commercial
46034	J2	2019-11-17	22:27:13	20	BUDA266947	YOUNG(CJ)M,T,T,F2135=	Promo
46035	J2	2019-11-17	22:27:33	15	C22087	COTTEX-DISNEY-TVB WEEKLY #A	Commercial
46036	TVBNews	2019-11-17	22:27:35	30	K07987	KUONI TRAVEL-GREECE & MOROCCO	Commercial
46037	J2	2019-11-17	22:27:48	15	H17422	HOTELS.COM #H	Commercial
46038	J2	2019-11-17	22:28:03	30	M32749	MACAU GOV'T-INT'L FILM FEST	Commercial
46039	TVBNews	2019-11-17	22:28:05	10	H17478	HKHCL-ZHUI FENG H.L.PILL-WAT/CRCA	Commercial
46040	TVBNews	2019-11-17	22:28:15	15	JTD9280946	ZURICH W:FIN MAG-=	Promo
46041	TVBNews	2019-11-17	22:28:30	20	JUDA672476	WK:TEENAGE(SAT213(C	Promo
46042	J2	2019-11-17	22:28:33	20	N10320	NIVEA BODY LOTION	Commercial
46043	TVBNews	2019-11-17	22:28:50	20	AUD1131466	CENTA:PROP A D(21-=	Promo
46044	J2	2019-11-17	22:28:53	5	K05727	KAWAI CA	Commercial
46045	J2	2019-11-17	22:28:58	30	JLH9933464	KONEW:WOND(LOVE-&=A	Promo
46046	TVBNews	2019-11-17	22:29:10	30	JLH9747013	SAMMY(HEI-&=A	Promo
46047	TVBNews	2019-11-17	22:29:40	10	CGNA050391	CCBANK:LOOK AT GBA	Promo
46048	TVBNews	2019-11-17	22:29:50	10	CIDA001002	"STATION ID(10"")"	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46049	TVBFIN	2019-11-17	22:35:53	10	GDP	5277	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46050	TVBFIN	2019-11-17	22:36:03	105	AIM0014451	2020 FIN PROG-=A	Promo
46051	TVBFIN	2019-11-17	22:37:48	30	B10609	BIG B.S.-AIRFRYER	Commercial
46052	TVBFIN	2019-11-17	22:38:18	30	E07767	EXPEDIA.COM	Commercial
46053	TVBFIN	2019-11-17	22:38:48	30	C22445	COSH-TOBACCO MUTATED TO HARM   AS 88	API / GIS
46054	TVBFIN	2019-11-17	22:39:18	30	JLH9933455	KONEW:WOND(CONVERT-&=A	Promo
46055	TVBFIN	2019-11-17	22:39:48	15	AID0001215	FIN & INFO(ID	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46056	TVBNews	2019-11-17	22:41:11	20	P16435	PUBLIC FINANCE #CARD	Commercial
46057	J2	2019-11-17	22:41:29	5	S19074	SWEETDREAM MATTRESS SP:RUNNIN B.B	Commercial
46058	TVBNews	2019-11-17	22:41:31	15	C22898	CHEUNG KUNG KOON REST.	Commercial
46059	J2	2019-11-17	22:41:34	10	GDP	SOLITARY GOURMET, THE (VII)	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46060	TVBNews	2019-11-17	22:41:46	30	N10161	NU PHARM-LIVER CLEAR/Q10+SOD PLUS	Commercial
46061	TVBNews	2019-11-17	22:42:16	30	S19443	SNOW BRAND BABY MILK POWDER	Commercial
46062	TVBNews	2019-11-17	22:42:46	15	JUD9988465	BILLION PROP:LO&BE-&=A	Promo
46063	TVBNews	2019-11-17	22:43:01	20	BUDA331434	SWEET:BACKPAC(THU190=A	Promo
46064	TVBNews	2019-11-17	22:43:21	20	AUD1029847	VITAL LIFELINE(203-=A	Promo
46065	TVBNews	2019-11-17	22:43:41	10	CGNA048431	SHK:50YRS FIN FILES	Promo
46066	TVBNews	2019-11-17	22:43:51	30	H17470	HAB-TREASURE HK OUR HOME(II)   HB 192	API / GIS
46067	J2	2019-11-17	22:45:18	10	BGN0825943	ORGANIZED(CJ)2100=A	Promo
46068	J2	2019-11-17	22:45:28	20	BUDA385472	PLUG INS TAI(TUE1900=A	Promo
46069	J2	2019-11-17	22:45:48	30	S19440	SME PACKAGE PROMO	Commercial
46070	J2	2019-11-17	22:46:18	15	I07039	I CHOICE #P.LOAN	Commercial
46071	J2	2019-11-17	22:46:33	10	O07273	OTO X SANRIO X MANNING	Commercial
46072	J2	2019-11-17	22:46:43	5	K06011	KAWAI EC	Commercial
46073	J2	2019-11-17	22:46:48	30	H17470	HAB-TREASURE HK OUR HOME(II)   HB 192	API / GIS
46074	J2	2019-11-17	22:47:18	30	JLH9747012	SAMMY(MEIYAN-&=A	Promo
46075	J2	2019-11-17	22:47:48	10	BIDA001002	"STATION ID(10"")"	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46076	J2	2019-11-17	22:47:58	3	BANA004910	INDIRECT AD	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46077	J2	2019-11-17	22:48:01	10	BANA002003	LANG ANN(IN CANT/JAP)	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46078	TVBFIN	2019-11-17	22:50:30	10	G@WGJ1	WEATHER CHECK (PROMISE)	Info Service Count as Program Time
46079	TVBFIN	2019-11-17	22:50:40	4	P16991	PROMISE-WEATHER CHECK	Commercial
46080	TVBFIN	2019-11-17	22:50:45	20	P16973	PROMISE FINANCE #PAN	Commercial
46081	TVBFIN	2019-11-17	22:51:05	20	JTD9804467	INSPIRING JOUR-&=A	Promo
46082	TVBFIN	2019-11-17	22:51:25	30	JUD9844005	LEGEND PHOENIX(LOVE&=A	Promo
46083	TVBFIN	2019-11-17	22:51:55	20	JUD2348025	TVB GALA(REHERSAL-&=A	Promo
46084	TVBFIN	2019-11-17	22:52:15	30	T17873	TRIVAGO.COM-DAD	Commercial
46085	TVBFIN	2019-11-17	22:52:45	30	H17470	HAB-TREASURE HK OUR HOME(II)   HB 192	API / GIS
46086	TVBFIN	2019-11-17	22:53:15	20	AUD1131466	CENTA:PROP A D(21-=	Promo
46087	TVBFIN	2019-11-17	22:53:35	30	JUDA870001	DESIGNATED(MON223(C(A	Promo
46088	TVBNews	2019-11-17	22:56:30	15	E07674	ELEPHANT CLUB	Commercial
46089	TVBNews	2019-11-17	22:56:45	10	S19601	SUPPORT HK-ARTISTS-#13	Commercial
46090	TVBNews	2019-11-17	22:56:55	30	C22892	CHARMING HOLIDAYS	Commercial
46091	TVBNews	2019-11-17	22:57:25	15	C22849	CHINESE ESSENCE HAIR CARE	Commercial
46092	TVBNews	2019-11-17	22:57:40	15	O07271	ORIENTAL WATCH-CO-BREITLING EXH.	Commercial
46093	TVBNews	2019-11-17	22:57:55	15	H17030	HOUSE 101	Commercial
46094	TVBNews	2019-11-17	22:58:10	30	JLH9933453	KONEW:WONDER(ANNOU-&=A	Promo
46095	TVBNews	2019-11-17	22:58:40	30	AGN1232462	MIRAIDANE(193-=A	Promo
46096	TVBNews	2019-11-17	22:59:10	30	JUDA870471	DESIGN LH2(MON223(C(A	Promo
46097	TVBNews	2019-11-17	22:59:40	10	CGNA046266	TITAN:WELFARE WEEKLY	Promo
46098	TVBNews	2019-11-17	22:59:50	10	CIDA001002	"STATION ID(10"")"	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46099	J2	2019-11-17	23:02:46	20	BUDA395435	GAINFULL:SEE(CJ)2100=A	Promo
46100	J2	2019-11-17	23:03:06	20	JUDA868474	ANNI:EARTH(THUR213(C(A	Promo
46101	J2	2019-11-17	23:03:26	30	S19670	SEA HORSE MATTRESS	Commercial
46102	J2	2019-11-17	23:03:56	15	F44155	FILM:FORD VS FERRARI-TD          4-830	Commercial
46103	J2	2019-11-17	23:04:11	15	K08024	KAYAK TRAVEL APP.	Commercial
46104	J2	2019-11-17	23:04:26	15	C22442	CHI CHUN TANG-BAI BU ZHUI	Commercial
46105	TVBFIN	2019-11-17	23:04:40	10	GDP	YOOV PRESENTS:INNOVATION GPS	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46106	J2	2019-11-17	23:04:41	10	B10606	BIG B.S.-RESVERATROL ESSENCE	Commercial
46107	TVBFIN	2019-11-17	23:04:50	30	JLH9933464	KONEW:WOND(LOVE-&=A	Promo
46108	J2	2019-11-17	23:04:51	15	M32825	MISCELL-SAY NO TO VIOLENCE     MS 288	API / GIS
46109	J2	2019-11-17	23:05:06	10	BUD0535005	DOCTOR X(SAT 2215A	Promo
46110	J2	2019-11-17	23:05:16	20	JUD9844003	LEGEND PHOENIX(HO-&=A	Promo
46111	TVBFIN	2019-11-17	23:05:20	30	AUD1074462	DANGER BORD(183-&=A	Promo
46112	TVBFIN	2019-11-17	23:05:50	10	B10542	BOCI SECURITIES-PROMO	Commercial
46113	TVBFIN	2019-11-17	23:06:00	10	H16474	HOTELS COMBINED.COM	Commercial
46114	TVBFIN	2019-11-17	23:06:10	10	M32210	MYTV SUPER PROMO	Commercial
46115	TVBFIN	2019-11-17	23:06:20	5	K05734	KYUSHIN	Commercial
46116	TVBFIN	2019-11-17	23:06:25	10	O07273	OTO X SANRIO X MANNING	Commercial
46117	TVBFIN	2019-11-17	23:06:35	10	JGNA178271	PASTOR JOSE(0700(LB(C	Promo
46118	TVBFIN	2019-11-17	23:06:45	10	AID0001210	FIN & INFO(ID	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46119	TVBFIN	2019-11-17	23:06:55	5	Y02270	YOOV SP:GPS B.B.	Commercial
46120	TVBNews	2019-11-17	23:12:48	15	W16276	WAI YUEN TONG-MONKEY POWDER	Commercial
46121	TVBNews	2019-11-17	23:13:03	30	C22892	CHARMING HOLIDAYS	Commercial
46122	TVBNews	2019-11-17	23:13:33	30	S19443	SNOW BRAND BABY MILK POWDER	Commercial
46123	TVBNews	2019-11-17	23:14:03	5	CIM0003103	TVB NEWS IMAGE	Promo
46124	TVBNews	2019-11-17	23:14:08	20	JUD9929465	KONEW:MAN WHO KILL-&=A	Promo
46125	TVBNews	2019-11-17	23:14:28	20	AUD0981847	CENTA:CPROP(2130-=A	Promo
46126	TVBNews	2019-11-17	23:14:48	10	JGN9870033	MPL:STORY MINGLAN-&=A	Promo
46127	TVBFIN	2019-11-17	23:17:01	20	JUD9978906	HCL PILL:DODO-&=A	Promo
46128	TVBFIN	2019-11-17	23:17:21	20	BUDA320003	ORANGE FUZZ(MON2030=A	Promo
46129	TVBFIN	2019-11-17	23:17:41	30	E07771	EXPEDIA.COM	Commercial
46130	TVBFIN	2019-11-17	23:18:11	30	M32749	MACAU GOV'T-INT'L FILM FEST	Commercial
46131	TVBFIN	2019-11-17	23:18:41	15	M32825	MISCELL-SAY NO TO VIOLENCE     MS 288	API / GIS
46132	TVBFIN	2019-11-17	23:18:56	10	AGN1129456	28HSE:PROP X(151/174-=	Promo
46133	TVBFIN	2019-11-17	23:19:06	30	AGN1069454	LEADER(2030-&=A	Promo
46134	J2	2019-11-17	23:20:44	40	BCPA356452	2020 ANIMATE CP(A	Promo
46135	J2	2019-11-17	23:21:24	10	B10606	BIG B.S.-RESVERATROL ESSENCE	Commercial
46136	J2	2019-11-17	23:21:34	30	E07771	EXPEDIA.COM	Commercial
46137	J2	2019-11-17	23:22:04	30	S19671	SEA HORSE PILLOW	Commercial
46138	J2	2019-11-17	23:22:34	30	S18764	SWD-POSITIVE THINKING          SW 93	API / GIS
46139	J2	2019-11-17	23:23:04	20	JUD9929465	KONEW:MAN WHO KILL-&=A	Promo
46140	TVBNews	2019-11-17	23:26:15	15	K07921	KOSE-GRACE ONE BB CREAM	Commercial
46141	TVBNews	2019-11-17	23:26:30	20	P16989	PROMISE FINANCE #BCO	Commercial
46142	TVBNews	2019-11-17	23:26:50	30	T17335	TAISHAN CHARITABLE ASS #8	Commercial
46143	TVBNews	2019-11-17	23:27:20	30	C22892	CHARMING HOLIDAYS	Commercial
46144	TVBNews	2019-11-17	23:27:50	30	S19667	SALON DE PRO UNISEX	Commercial
46145	TVBNews	2019-11-17	23:28:20	5	CIM0003103	TVB NEWS IMAGE	Promo
46146	TVBNews	2019-11-17	23:28:25	30	JUD2348463	TVB GALA(DO+LIZA-&=A	Promo
46147	TVBNews	2019-11-17	23:28:55	20	BUDA417431	WHAT'S UP(MON 1900=A	Promo
46148	TVBNews	2019-11-17	23:29:15	10	CGNA045266	HKFI:WELLNESS EXPRESS	Promo
46149	TVBNews	2019-11-17	23:29:25	30	S18764	SWD-POSITIVE THINKING          SW 93	API / GIS
46150	TVBNews	2019-11-17	23:29:55	5	CIDA001001	"STATION ID(5"")"	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46151	TVBFIN	2019-11-17	23:30:35	5	Y02270	YOOV SP:GPS B.B.	Commercial
46152	TVBFIN	2019-11-17	23:30:40	10	GDP	JI ZHU XIANG CHOU (V)	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46153	TVBFIN	2019-11-17	23:30:50	20	JUD9929465	KONEW:MAN WHO KILL-&=A	Promo
46154	TVBFIN	2019-11-17	23:31:10	30	JLH9747012	SAMMY(MEIYAN-&=A	Promo
46155	TVBFIN	2019-11-17	23:31:40	30	S19440	SME PACKAGE PROMO	Commercial
46156	TVBFIN	2019-11-17	23:32:10	15	T18074	TRIVAGO.COM-DAD	Commercial
46157	TVBFIN	2019-11-17	23:32:25	30	S18764	SWD-POSITIVE THINKING          SW 93	API / GIS
46158	TVBFIN	2019-11-17	23:32:55	10	AGN1234466	BANKCOM:GBA LIFE(213-=	Promo
46159	J2	2019-11-17	23:32:59	10	BGNA421461	RETURN(M-F(A	Promo
46160	TVBFIN	2019-11-17	23:33:05	20	AUD0981847	CENTA:CPROP(2130-=A	Promo
46161	J2	2019-11-17	23:33:09	20	JIM0234028	52 ANN(BASKETBALL-&=	Promo
46162	TVBFIN	2019-11-17	23:33:25	30	AUD0803463	IN BELLY II(183-&=A	Promo
46163	J2	2019-11-17	23:33:29	20	N10320	NIVEA BODY LOTION	Commercial
46164	J2	2019-11-17	23:33:49	15	K08024	KAYAK TRAVEL APP.	Commercial
46165	TVBFIN	2019-11-17	23:33:55	15	AID0001215	FIN & INFO(ID	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46166	J2	2019-11-17	23:34:04	30	M32749	MACAU GOV'T-INT'L FILM FEST	Commercial
46167	J2	2019-11-17	23:34:34	15	C22897	CRYSTAL MOIST	Commercial
46168	J2	2019-11-17	23:34:49	15	M32825	MISCELL-SAY NO TO VIOLENCE     MS 288	API / GIS
46169	J2	2019-11-17	23:35:04	20	BUDA186435	STIEBEL:THAI(CJ)2030=A	Promo
46170	J2	2019-11-17	23:35:24	20	JGT7113444	YOU'RE HIRED(2350-&=A	Promo
46171	TVBNews	2019-11-17	23:41:10	10	5CPV173	KWG PROPERTIES: PROPERTY INDEX	Commercial
46172	TVBNews	2019-11-17	23:41:20	5	K08008	KWG-PR:PROPERTY BB-CL	Commercial
46173	TVBNews	2019-11-17	23:41:25	30	I06914	I-AUTO MALL	Commercial
46174	TVBNews	2019-11-17	23:41:55	30	D09289	DPM MATTRESS	Commercial
46175	TVBNews	2019-11-17	23:42:25	5	A09460	ACC GIRL	Commercial
46176	TVBNews	2019-11-17	23:42:30	15	T18074	TRIVAGO.COM-DAD	Commercial
46177	TVBNews	2019-11-17	23:42:45	10	M31599	MA SAI L.TONG WOOD LOK OIL-WATSON	Commercial
46178	TVBNews	2019-11-17	23:42:55	20	E07575	EVERBRIGHT SUN HUNG KAI #BRANDING	Commercial
46179	TVBNews	2019-11-17	23:43:15	30	AUD1074462	DANGER BORD(183-&=A	Promo
46180	TVBNews	2019-11-17	23:43:45	20	JUDA867472	ORI:ISLAND(TUE213(C(A	Promo
46181	TVBNews	2019-11-17	23:44:05	10	CGNA038351	BLESS TEA:MOBSERVATORY	Promo
46182	TVBNews	2019-11-17	23:44:15	15	M32825	MISCELL-SAY NO TO VIOLENCE     MS 288	API / GIS
46183	TVBFIN	2019-11-17	23:44:17	30	JUD9844007	LEGEND PHOENIX(SP2-&=A	Promo
46184	TVBFIN	2019-11-17	23:44:47	30	JLH9933465	KONEW:WOND(HUSBAND-&=A	Promo
46185	TVBFIN	2019-11-17	23:45:17	10	B10606	BIG B.S.-RESVERATROL ESSENCE	Commercial
46186	TVBFIN	2019-11-17	23:45:27	30	D09289	DPM MATTRESS	Commercial
46187	TVBFIN	2019-11-17	23:45:57	15	E07775	EXPEDIA.COM	Commercial
46188	TVBFIN	2019-11-17	23:46:12	15	M32825	MISCELL-SAY NO TO VIOLENCE     MS 288	API / GIS
46189	J2	2019-11-17	23:46:26	20	BUDA417431	WHAT'S UP(MON 1900=A	Promo
46190	TVBFIN	2019-11-17	23:46:27	40	BCPA356453	2020 VARIETY CP(A	Promo
46191	J2	2019-11-17	23:46:46	20	JUDA860473	LOVING:SOME(WED213(C(A	Promo
46192	J2	2019-11-17	23:47:06	15	K08024	KAYAK TRAVEL APP.	Commercial
46193	J2	2019-11-17	23:47:21	15	N10325	NEW ROMANCE OF T.THREE KINGDOM	Commercial
46194	J2	2019-11-17	23:47:36	30	B10605	BIG B.S.-RESVERATROL ESSENCE	Commercial
46195	J2	2019-11-17	23:48:06	15	A10561	A-FONTANE X MANNING X SANRIO	Commercial
46196	J2	2019-11-17	23:48:21	20	BUDA255431	IWALKER II(M,TUE1930=A	Promo
46197	J2	2019-11-17	23:48:41	20	JUD2348026	TVB GALA(REHERSAL-&=A	Promo
46198	TVBNews	2019-11-17	23:56:10	30	U04020	UNITED ASIA FINANCE-D5	Commercial
46199	TVBNews	2019-11-17	23:56:40	15	N10328	NESTLE-NAN PRO HMO MILK POWDER	Commercial
46200	TVBNews	2019-11-17	23:56:55	30	V04238	VIARTRIL-S JOINT	Commercial
46201	TVBNews	2019-11-17	23:57:25	20	E07623	EVERBRIGHT SUN HUNG KAI ##MAYANNE	Commercial
46202	TVBNews	2019-11-17	23:57:45	20	T18623	TRAVEL EXPERT-PHL-AURORA	Commercial
46203	TVBNews	2019-11-17	23:58:05	10	M31599	MA SAI L.TONG WOOD LOK OIL-WATSON	Commercial
46204	TVBNews	2019-11-17	23:58:15	15	AGNA100431	JENFORT:INCRED(193-&=A	Promo
46205	TVBNews	2019-11-17	23:58:30	10	CGNA030001	QIVARO:MEDICAL	Promo
46206	J2	2019-11-17	23:58:32	10	GDP	SWORD ART ONLINE ALICIZATION	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46207	TVBNews	2019-11-17	23:58:40	10	CIDA001002	"STATION ID(10"")"	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46208	TVBNews	2019-11-17	23:58:50	10	P16998	PRINCE J.& W SP:EARTH LIVE-B.B.	Commercial
46209	TVBFIN	2019-11-17	24:00:08	20	JUD9978906	HCL PILL:DODO-&=A	Promo
46210	TVBFIN	2019-11-17	24:00:28	10	T17325	TAISHAN CHARITABLE ASS #3	Commercial
46211	TVBFIN	2019-11-17	24:00:38	15	E07766	EXPEDIA.COM	Commercial
46212	TVBFIN	2019-11-17	24:00:53	30	D09289	DPM MATTRESS	Commercial
46213	TVBFIN	2019-11-17	24:01:23	5	K05734	KYUSHIN	Commercial
46214	TVBFIN	2019-11-17	24:01:28	15	W15764	WOOSANG DESIGN LTD.	Commercial
46215	TVBFIN	2019-11-17	24:01:43	10	C22415	CREDIT ONE FINANCE	Commercial
46216	TVBFIN	2019-11-17	24:01:53	30	AGN1232462	MIRAIDANE(193-=A	Promo
46217	J2	2019-11-17	24:03:07	20	BUDA405471	ALL THINGS(MTTF2205	Promo
46218	J2	2019-11-17	24:03:27	10	BGNA385472	PLUG INS TAI(TUE1900=A	Promo
46219	J2	2019-11-17	24:03:37	30	M32706	MYTV SUPER-MYTV GOLD:STILL HUMAN	Commercial
46220	J2	2019-11-17	24:04:07	15	S19477	SEVEN SEAS JOINT CARE	Commercial
46221	J2	2019-11-17	24:04:22	15	H17248	HK SCHOOL OF MOTORING	Commercial
46222	J2	2019-11-17	24:04:37	30	T16693	TICF-ENGAGE LICENSE TRAVEL AGT TI 18	API / GIS
46223	J2	2019-11-17	24:05:07	30	JLH9933465	KONEW:WOND(HUSBAND-&=A	Promo
46224	J2	2019-11-17	24:05:37	5	BIDA001001	"STATION ID(5"")"	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46225	J2	2019-11-17	24:05:42	3	BANA004910	INDIRECT AD	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46226	J2	2019-11-17	24:05:45	10	BANA002003	LANG ANN(IN CANT/JAP)	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46227	J2	2019-11-17	24:05:55	6	GDP	VIOLENCE	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46228	TVBNews	2019-11-17	24:12:38	10	5CIW702	INTERNATIONAL WEATHER FORECAST	Commercial
46229	TVBNews	2019-11-17	24:12:48	5	C22720	CORELLE-INT'L WEATHER UPDATE	Commercial
46230	TVBNews	2019-11-17	24:12:53	15	W16276	WAI YUEN TONG-MONKEY POWDER	Commercial
46231	TVBNews	2019-11-17	24:13:08	15	A10228	ACCOLADE CONSULTANTS LTD	Commercial
46232	TVBNews	2019-11-17	24:13:23	30	J04224	JETOUR TRAVEL	Commercial
46233	TVBNews	2019-11-17	24:13:53	15	Y02290	YES NUTRI GLU.JOINT CREAM-MANNING	Commercial
46234	TVBNews	2019-11-17	24:14:08	20	P16436	PUBLIC FINANCE #SHOPPING	Commercial
46235	TVBNews	2019-11-17	24:14:28	30	AUD0803463	IN BELLY II(183-&=A	Promo
46236	TVBFIN	2019-11-17	24:14:38	10	G@WGJ1	WEATHER CHECK (PROMISE)	Info Service Count as Program Time
46237	TVBFIN	2019-11-17	24:14:48	4	P16991	PROMISE-WEATHER CHECK	Commercial
46238	TVBFIN	2019-11-17	24:14:53	20	P16989	PROMISE FINANCE #BCO	Commercial
46239	TVBNews	2019-11-17	24:14:58	30	T16693	TICF-ENGAGE LICENSE TRAVEL AGT TI 18	API / GIS
46240	TVBFIN	2019-11-17	24:15:13	60	JUD2348027	TVB GALA(ARTISTS-&=A	Promo
46241	TVBFIN	2019-11-17	24:16:13	10	V04172	VITA GREEN-GLUCOBEST	Commercial
46242	TVBFIN	2019-11-17	24:16:23	10	B10542	BOCI SECURITIES-PROMO	Commercial
46243	TVBFIN	2019-11-17	24:16:33	30	T17873	TRIVAGO.COM-DAD	Commercial
46244	J2	2019-11-17	24:16:37	20	BUDA266947	YOUNG(CJ)M,T,T,F2135=	Promo
46245	J2	2019-11-17	24:16:57	10	BGN0421432	WORLD'S NO.1(CJ)2030=A	Promo
46246	TVBFIN	2019-11-17	24:17:03	10	V04226	VITA GREEN-HAIR	Commercial
46247	J2	2019-11-17	24:17:07	15	V04225	VITA GREEN-HAIR	Commercial
46248	J2	2019-11-17	24:17:22	30	E07724	ENCHANTEUR SHOWER	Commercial
46249	J2	2019-11-17	24:17:52	30	JUD2348463	TVB GALA(DO+LIZA-&=A	Promo
46250	TVBFIN	2019-11-17	24:28:28	10	GDP	EATING WITH WISDOM	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46251	TVBFIN	2019-11-17	24:28:38	60	JLH9933451	KONEW:WONDER(TR1-&=A	Promo
46252	TVBFIN	2019-11-17	24:29:38	5	K05734	KYUSHIN	Commercial
46253	TVBFIN	2019-11-17	24:29:43	15	H16889	28HSE.COM	Commercial
46254	TVBFIN	2019-11-17	24:29:58	10	V04146	VITA GREEN-I SEE	Commercial
46255	TVBFIN	2019-11-17	24:30:08	15	C22849	CHINESE ESSENCE HAIR CARE	Commercial
46256	TVBFIN	2019-11-17	24:30:23	15	T18074	TRIVAGO.COM-DAD	Commercial
46257	TVBFIN	2019-11-17	24:30:38	10	V04172	VITA GREEN-GLUCOBEST	Commercial
46258	TVBFIN	2019-11-17	24:30:48	30	T16693	TICF-ENGAGE LICENSE TRAVEL AGT TI 18	API / GIS
46259	TVBFIN	2019-11-17	24:31:18	15	AID0001215	FIN & INFO(ID	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
46260	J2	2019-11-17	24:31:26	10	GDP	HORSE RACING - RACE RESULT	Station ID / Stay tune / Announcement / PG Warning / Station Opening / Station Closing / Test Pattern
